id,angle,latitude,longitude,prediction,id2,prob,x,y
0,135,42.33709186072004,-83.05767606,0.0,0.135,0.072745599,-83.05767606,42.33709186072004
1001,225,42.33513732066342,-83.04273205,1.0,1001.225,0.9470126628875732,-83.04273205,42.33513732066342
1001,405,42.33513732066342,-83.04273205,0.0,1001.405,0.054945871,-83.04273205,42.33513732066342
1002,135,42.32738801292166,-83.04700203,0.0,1002.135,0.1043308,-83.04700203,42.32738801292166
1003,180,42.33140587585565,-83.04414527,0.0,1003.18,0.055275079,-83.04414527,42.33140587585565
1003,360,42.33140587585565,-83.04414527,0.0,1003.36,0.089520104,-83.04414527,42.33140587585565
1004,360,42.32770519761998,-83.04621344,0.0,1004.36,0.081169985,-83.04621344,42.32770519761998
1005,405,42.32713298078894,-83.04790526,0.0,1005.405,0.1212077960371971,-83.04790526,42.32713298078894
1007,45,42.33221057614699,-83.04730443,0.0,1007.045,0.4136150479316711,-83.04730443,42.33221057614699
1011,180,42.33216825798748,-83.0465452,0.0,1011.18,0.4544293582439422,-83.0465452,42.33216825798748
1012,0,42.33216841752861,-83.04670525,0.0,1012.0,0.071099408,-83.04670525,42.33216841752861
1012,180,42.33216841752861,-83.04670525,0.0,1012.18,0.343762994,-83.04670525,42.33216841752861
1013,-45,42.33322436,-83.04531945,0.0,1012.955,0.1793185919523239,-83.04531945,42.33322436
1013,135,42.33322436,-83.04531945,1.0,1013.135,0.6237074136734009,-83.04531945,42.33322436
1014,135,42.33239814780469,-83.03835544,1.0,1014.135,0.6419529318809509,-83.03835544,42.33239814780469
1015,270,42.33152146693923,-83.04702918,0.0,1015.27,0.228338137,-83.04702918,42.33152146693923
1016,-90,42.33135723323597,-83.04703051,0.0,1015.91,0.051815588,-83.04703051,42.33135723323597
1017,135,42.33099489653343,-83.04704907,0.0,1017.135,0.1184834688901901,-83.04704907,42.33099489653343
1018,-45,42.33084671,-83.04720339,0.0,1017.955,0.075344212,-83.04720339,42.33084671
1019,225,42.33109552425867,-83.04694401,0.0,1019.225,0.050950509,-83.04694401,42.33109552425867
1020,225,42.33101836963113,-83.04683424,0.0,1020.225,0.078297518,-83.04683424,42.33101836963113
1028,405,42.33977413178017,-83.06269009,0.0,1028.405,0.066551566,-83.06269009,42.33977413178017
1029,-45,42.33750018176145,-83.04346351,0.0,1028.955,0.4760314524173736,-83.04346351,42.33750018176145
1033,315,42.339237196438326,-83.04212392,0.0,1033.315,0.1144279465079307,-83.04212392,42.339237196438326
1034,-45,42.33894709153824,-83.04234234,0.0,1033.955,0.1254314929246902,-83.04234234,42.33894709153824
1038,135,42.33573283518316,-83.04483373,0.0,1038.135,0.077186443,-83.04483373,42.33573283518316
1038,315,42.33573283518316,-83.04483373,0.0,1038.315,0.1295144259929657,-83.04483373,42.33573283518316
1039,-45,42.335568267806906,-83.04495656,0.0,1038.955,0.2531964480876922,-83.04495656,42.335568267806906
103,315,42.32907084166246,-83.03707552,0.0,103.315,0.068748951,-83.03707552,42.32907084166246
1040,135,42.32967743,-83.04706323,1.0,1040.135,0.9957446455955504,-83.04706323,42.32967743
1040,315,42.32967743,-83.04706323,1.0,1040.315,0.8539051413536072,-83.04706323,42.32967743
1041,225,42.33830174966557,-83.0448638,1.0,1041.225,0.5782797932624817,-83.0448638,42.33830174966557
1041,45,42.33830174966557,-83.0448638,0.0,1041.045,0.1344106495380401,-83.0448638,42.33830174966557
1042,225,42.33807720816813,-83.04471447,0.0,1042.225,0.148612231,-83.04471447,42.33807720816813
1042,405,42.33807720816813,-83.04471447,1.0,1042.405,0.7709280252456665,-83.04471447,42.33807720816813
1044,405,42.32884728103085,-83.03815131,0.0,1044.405,0.065300383,-83.03815131,42.32884728103085
1045,45,42.32903999081062,-83.0383073,0.0,1045.045,0.074100487,-83.0383073,42.32903999081062
1046,-90,42.33399942956201,-83.05077405,1.0,1045.91,0.9819378852844238,-83.05077405,42.33399942956201
1046,90,42.33399942956201,-83.05077405,1.0,1046.09,0.9652910232543944,-83.05077405,42.33399942956201
1047,270,42.33433146017183,-83.05077425,1.0,1047.27,0.9088515639305116,-83.05077425,42.33433146017183
1047,90,42.33433146017183,-83.05077425,0.0,1047.09,0.3841516971588135,-83.05077425,42.33433146017183
1048,0,42.33367126834386,-83.05042056,1.0,1048.0,0.9937413334846495,-83.05042056,42.33367126834386
1048,180,42.33367126834386,-83.05042056,0.0,1048.18,0.095606312,-83.05042056,42.33367126834386
104,225,42.33485544,-83.04588333,0.0,104.225,0.052893467,-83.04588333,42.33485544
1050,0,42.33166700450739,-83.05050454,0.0,1050.0,0.428359181,-83.05050454,42.33166700450739
1050,180,42.33166700450739,-83.05050454,0.0,1050.18,0.1619085371494293,-83.05050454,42.33166700450739
1051,180,42.331668121875616,-83.05021727,0.0,1051.18,0.097732484,-83.05021727,42.331668121875616
1051,360,42.331668121875616,-83.05021727,1.0,1051.36,0.8708859086036682,-83.05021727,42.331668121875616
1053,-90,42.33499840499551,-83.05078799,0.0,1052.91,0.4665048122406006,-83.05078799,42.33499840499551
