id,angle,latitude,longitude,prediction,id2,prob,x,y
0,135,42.33709186072004,-83.05767606,0.0,0.135,0.072745599,-83.05767606,42.33709186072004
1001,225,42.33513732066342,-83.04273205,1.0,1001.225,0.9470126628875732,-83.04273205,42.33513732066342
1001,405,42.33513732066342,-83.04273205,0.0,1001.405,0.054945871,-83.04273205,42.33513732066342
1002,135,42.32738801292166,-83.04700203,0.0,1002.135,0.1043308,-83.04700203,42.32738801292166
1003,135,42.33487704206596,-83.04473518,0.0,1003.135,0.040084954,-83.04473518,42.33487704206596
1003,180,42.33140587585565,-83.04414527,0.0,1003.18,0.055275079,-83.04414527,42.33140587585565
1003,360,42.33140587585565,-83.04414527,0.0,1003.36,0.089520104,-83.04414527,42.33140587585565
1004,360,42.32770519761998,-83.04621344,0.0,1004.36,0.081169985,-83.04621344,42.32770519761998
1005,225,42.32713298078894,-83.04790526,0.0,1005.225,0.030716166,-83.04790526,42.32713298078894
1005,405,42.32713298078894,-83.04790526,0.0,1005.405,0.1212077960371971,-83.04790526,42.32713298078894
1006,45,42.32724504049428,-83.04799248,0.0,1006.045,0.020488257,-83.04799248,42.32724504049428
1007,45,42.33221057614699,-83.04730443,0.0,1007.045,0.4136150479316711,-83.04730443,42.33221057614699
1008,225,42.33206600689251,-83.0471987,0.0,1008.225,0.035807084,-83.0471987,42.33206600689251
1008,405,42.33206600689251,-83.0471987,0.0,1008.405,0.024720961,-83.0471987,42.33206600689251
1009,225,42.33208816433844,-83.04626344,0.0,1009.225,0.037258502,-83.04626344,42.33208816433844
1009,405,42.33208816433844,-83.04626344,0.0,1009.405,0.044758122,-83.04626344,42.33208816433844
100,225,42.33090721302771,-83.03786307,0.0,100.225,0.027122525,-83.03786307,42.33090721302771
1010,225,42.33212998884056,-83.04631712,0.0,1010.225,0.042468991,-83.04631712,42.33212998884056
1011,180,42.33216825798748,-83.0465452,0.0,1011.18,0.4544293582439422,-83.0465452,42.33216825798748
1011,360,42.33216825798748,-83.0465452,0.0,1011.36,0.020626349,-83.0465452,42.33216825798748
1012,0,42.33216841752861,-83.04670525,0.0,1012.0,0.071099408,-83.04670525,42.33216841752861
1012,180,42.33216841752861,-83.04670525,0.0,1012.18,0.343762994,-83.04670525,42.33216841752861
1013,-45,42.33322436,-83.04531945,0.0,1012.955,0.1793185919523239,-83.04531945,42.33322436
1013,135,42.33322436,-83.04531945,1.0,1013.135,0.6237074136734009,-83.04531945,42.33322436
1014,135,42.33239814780469,-83.03835544,1.0,1014.135,0.6419529318809509,-83.03835544,42.33239814780469
1015,270,42.33152146693923,-83.04702918,0.0,1015.27,0.228338137,-83.04702918,42.33152146693923
1015,90,42.33152146693923,-83.04702918,0.0,1015.09,0.03234572,-83.04702918,42.33152146693923
1016,-90,42.33135723323597,-83.04703051,0.0,1015.91,0.051815588,-83.04703051,42.33135723323597
1016,90,42.33135723323597,-83.04703051,0.0,1016.09,0.022794796,-83.04703051,42.33135723323597
1017,135,42.33099489653343,-83.04704907,0.0,1017.135,0.1184834688901901,-83.04704907,42.33099489653343
1017,315,42.33099489653343,-83.04704907,0.0,1017.315,0.026468156,-83.04704907,42.33099489653343
1018,-45,42.33084671,-83.04720339,0.0,1017.955,0.075344212,-83.04720339,42.33084671
1018,135,42.33084671,-83.04720339,0.0,1018.135,0.03183249,-83.04720339,42.33084671
1019,225,42.33109552425867,-83.04694401,0.0,1019.225,0.050950509,-83.04694401,42.33109552425867
1019,45,42.33109552425867,-83.04694401,0.0,1019.045,0.025068991,-83.04694401,42.33109552425867
1020,225,42.33101836963113,-83.04683424,0.0,1020.225,0.078297518,-83.04683424,42.33101836963113
1021,-90,42.331818984500345,-83.04621764,0.0,1020.91,0.029814992,-83.04621764,42.331818984500345
1021,90,42.331818984500345,-83.04621764,0.0,1021.09,0.034169819,-83.04621764,42.331818984500345
1026,225,42.33856976333665,-83.04290872,0.0,1026.225,0.020224234,-83.04290872,42.33856976333665
1027,315,42.33807328693242,-83.0430098,0.0,1027.315,0.03149578,-83.0430098,42.33807328693242
1028,405,42.33977413178017,-83.06269009,0.0,1028.405,0.066551566,-83.06269009,42.33977413178017
1029,-45,42.33750018176145,-83.04346351,0.0,1028.955,0.4760314524173736,-83.04346351,42.33750018176145
1029,135,42.33750018176145,-83.04346351,0.0,1029.135,0.030772462,-83.04346351,42.33750018176145
1031,225,42.339493466684864,-83.0418557,0.0,1031.225,0.031746291,-83.0418557,42.339493466684864
1032,360,42.34011139566641,-83.06411067,0.0,1032.36,0.020387402,-83.06411067,42.34011139566641
1033,315,42.339237196438326,-83.04212392,0.0,1033.315,0.1144279465079307,-83.04212392,42.339237196438326
1034,-45,42.33894709153824,-83.04234234,0.0,1033.955,0.1254314929246902,-83.04234234,42.33894709153824
1037,225,42.33680286671213,-83.04386047,0.0,1037.225,0.033706043,-83.04386047,42.33680286671213
1037,405,42.33680286671213,-83.04386047,0.0,1037.405,0.046180416,-83.04386047,42.33680286671213
1038,135,42.33573283518316,-83.04483373,0.0,1038.135,0.077186443,-83.04483373,42.33573283518316
